text,username,timestamp
"For aw in Scotland who don't support an indy country. Hope ur sitting doon watching ur meter reading going bonkers. While u pay huge amounts for putting fuel in your car,tae go tae a supermarket that is nuts mair expensive than it was. Still always another rise in october😳",Davy Gavin 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇵🇸 for freedoms sake.,Sat Apr 02 12:54:03 +0000 2022
"Moving to Scotland check list: 

— get a visa 
— get a bank account 
— get a licence to watch TV in your own home https://t.co/2Eq8CL3bs9",SOPHIE,Mon May 27 13:10:29 +0000 2024
"@NIUKCommunity Paisley Scotland 

Rent = 700
Council Tax = 120
Energy =120
Water =0
TV license =25
Transportation = 130
Wifi/mobile date =110
Groceries = 350 (Family of 3)
Clothing N/A
Entertainment= N/A",Uduak,Sun Jul 16 19:35:32 +0000 2023
"@SocialistNHS @CoxIvor NHS England. Shielding its shame behind the rest of UK.
In Scotland;
No hospital parking charges, no Prescription fees, no Bedroom tax, water and trains are publicly owned and Scots want powers to buy back Electricity, Gas and oil corporations. https://t.co/jKHYO51T9l",Cyril🌱Matvech,Wed Dec 27 12:45:27 +0000 2023
"I see folk are deciding not to pay the tv tax . Just for clarity. No one in Scotland can go to jail. You can in England if you dont pay the fine. Lots of poor women are in jail for being poor. In England. 
Theres a simple tick box process on the state broadcasters website.",Kim Nicoll/Neacail,Sat Dec 14 11:27:02 +0000 2019
"It's outdated. Folk should *not* have to pay a tax to own a television. Moreover, in Scotland the TV licence is abused to the extent folk should have to opt IN to pay it.  It's an abuse of human rights to compel folk to pay it under threat of court action.",MSM Monitor,Tue May 17 19:24:23 +0000 2022
"@BBCScotlandNews I read the bit where you wrote ""fortunately the ScotGov mitigates the bedroom tax,  the two child cap. They lifted children out of poverty with a £26.70 per week per child payment. They froze council tax"". You didn't write that because you are not allowed to.",shangalang,Wed Apr 10 08:00:56 +0000 2024
"@DavidWilsonSNP 1) Most prescriptions are free
2) Anyone above band B pays more for water than England.
3) Thousands of places cut.
4) Don't have children you cannot afford
5) Scotland gets £24 billion more a year than it spends, a tax hike wouldn't be needed to fund most of these.",Brad Stephen,Fri Jul 12 11:11:21 +0000 2024
"BBC propaganda! The increase in Scotland is higher says bbc but omits to say Scottish water bills are included in our council tax and CT for all 2.5 million Scottish households is frozen until 2025

BBC News - Water bills to rise above inflation in April
https://t.co/1BC5I1PFaF",Marion Main - Extremist according to Rishi Sunak,Fri Feb 02 06:06:19 +0000 2024
"There will be valid reasons why ScotGov’s paying council tax and TV licences for some properties. Others require further explanation, yet none forthcoming … https://t.co/YNwh96b335",Aviemore,Thu Aug 10 09:09:53 +0000 2023
"@NIUKCommunity Edinburgh, Scotland 

Rent £1,100 (2bed flat)
Council Tax £209
Energy £126
Water N/A
TV license N/A
Transportation £80 (fuel) + 68 (Insurance)
Wifi /mobile date £35 + £12 + £15
Groceries £250
Clothing - No idea 
Entertainment - Na big men dy get entertainment",Mr Timmy,Mon Jul 17 01:34:16 +0000 2023
"@Omoiyaoluko @NIUKCommunity Edinburgh  Scotland

Rent      £1,000 (2bedroom, city centre)
Council Tax £170
Energy £220 (Gas and Electricity)
Water (part of council tax)
TV license £36
Transportation £60
Wifi/mobile date £22
Groceries £300
Clothing nil
Entertainment (no outings)
Misc: 150
Total: £1,958",Miorbhail Gràs,Mon Jul 17 04:01:08 +0000 2023
"Do people realise that if they rent out a room occasionally to help pay the mortgage in Scotland, they now need to apply for a licence to do so? @SaveSCScotland",Fiona Campbell,Sat Jul 29 11:26:37 +0000 2023
"For those IndyScots keen on #civildisobedience. 
Start by not paying the BBC tax. They have as much right to enter your home to check what you’re watching as they have demanding to see your fridge! The BBC can’t hide their falling income. It’s the law! Protest their propaganda!",Ron Culley,Wed Jan 15 09:01:02 +0000 2020
"Bolton

Rent: 400 (All bills)
Council Tax: 0
Energy: 0
Water: 0
TV license: 0
Transportation: £30 (I dey trek die)
Wifi/mobile date: £50
Groceries: £60
Clothing: 0 (I carry cloth come UK)
Entertainment: 0 (You will drink juice from the groceries)

Total: £540",oluwafemi,Sun Jul 16 20:10:00 +0000 2023
"Today's average price increases

Council Tax £106
Water bill £27
Broadband 7.9%
TV License £10.50
Road Tax at least £10
Stamps 10p
Standing Charge 13%

More than triple the average 'tax cut' that Hunt gave you.",BladeoftheSun,Mon Apr 01 15:29:27 +0000 2024
"Councils Charging fining taxing us under guise of “keeping us safe / healthy”

Now in Sheffield 

50% in Birmingham not been able to pay fines 

Local authorities should be providing services not this 

 https://t.co/DT69s0viwY",Alan D Miller,Sun Feb 26 08:41:28 +0000 2023
"Rent =512
Council Tax -Nil (Exemption for now)
Energy (included in Rent)
Water (Included in Rent)
TV license (Included in Rent)
Transportation (110£)
Wifi/mobile date (15£)
Groceries (70-80)
Clothing (I have enough for now)
Entertainment (20£)",Osinachi,Sun Jul 16 10:49:12 +0000 2023
"Thames Water want £228 per month
British gas want £600 per month
Tv licence want 40+ per month
Bt want £108 per month ( I need my phone/Internet as its my life line)
2 of my children get £10 top each the months I can afford.
I support 5 people and get help with 3 of us from UC.",Lina,Sat Jul 13 10:26:57 +0000 2024
"I fact checked @BernieSpofforth's tweet that meter readers are expected to snoop on TV licence dodgers. It appears to be true. 

An employee review refers to 'You will also have to deliver debt letters to utility customers &amp; TV license letters to households without a license.' https://t.co/74L7L3AEJp",David Atherton,Fri Feb 17 08:35:53 +0000 2023
"Rent— £1,300
Council Tax — let me ask my husband 
Energy— £500
Water— £150
TV license -£0
Transportation- £0, I work from home
Wifi/mobile date— £200
Groceries— £700
Clothing —£500
Entertainment —I’m an introvert 

🌚🌚",Opeyemi Feyisike 🧣🧣,Sun Jul 16 19:07:17 +0000 2023
"Glasgow 

Rent 2bedroom £750
Council tax £177
Energy and water bills £143
TV license £15
Transportation £100
WiFi+mobile data £30
Groceries (family of 4) £350
Clothing £100
Entertainment £80
Black tax £500",Kunle,Sun Jul 16 20:38:58 +0000 2023
"Rent - £1500
Council tax - £150
All Utilities - £350 (3rd party means energy/water usage will go up)
Wifi/Netflix/Prime - £70
Actual Cost of Renting - £2,070

3rd party pays £800, owner of house pays £1,270",Dave,Fri Feb 09 09:37:19 +0000 2024
"Billingham 
Rent - £550 (3bed)
Council tax band A - £110
Electricity (Summer) - £60/mt
Gas - (Summer) £50/mt
TV license - Nil 
Internet- £30/mt
Clothing (I don't shop monthly)
Entertainment- £100/mt
Fuel £200/month
Car insurance- £120/mt
Food - £200
Total- £1,420",Aji Agbaje,Sun Jul 16 16:01:47 +0000 2023
"Sheffield
Rent - 2Bed £600
Council Tax -£150
Energy - £130
Water - £30
TV license - £20
Transportation - £135
Wifi &amp; mobile date - £50
Groceries and feeding - £300
Clothing - £100
Entertainment - £50
Total - £1565",God's Word came to pass,Mon Jul 17 13:07:14 +0000 2023
"Our new campaign in Sheffield is pretty simple. People with empty houses should pay more tax. This pays for those of us on the breadline to pay less tax. 
No-brainer.",Aidan Cassidy,Fri Jan 12 18:26:20 +0000 2024
a lot of u are gonna be shocked when u move out and realise how much u actually have to pay for everything… council tax is a killer,iman 🍜 eras tour lpool + ldn,Wed Sep 20 12:45:13 +0000 2023
"@Jeremy_Hunt Brilliant news people of Bramley, you now have access to a basic human necessity that you’ve been paying through the teeth for via your taxes and water bills for the past 30+ years.

Don’t forget to vote.",chriiiisman,Wed Jul 03 17:17:13 +0000 2024
"Huntingdon 

Rent  - £400 (sharing a 2 bedroom)
Council Tax - £76
Energy -£45
Water - £31
TV license - £7
Transportation - £50
Wifi/mobile date - £37
Groceries - £100
Clothing - £150 (not every month) 
Entertainment - £100",Beejay 😎,Sun Jul 16 22:53:06 +0000 2023
"TWO more vulnerable women prosecuted for non-payment of her TV license fee. One woman w/mental health issues, another a mum w/four children on Universal Credit + struggling to pay existing debts, paying a fine means not feeding her kids.

Thanks to Tristan for reporting these ⬇️",David Challen,Mon Nov 13 11:04:07 +0000 2023
"@NIUKCommunity Sheffield 
Rent £765 (3 bed) 10 min drive to city Centre
Council Tax £160
Energy &amp; Gas £140
Water £41
TV license £13
Fuel £200 
Wifi/mobile date £45
Groceries £300
Entertainment £100",Ømotâyo ÃbdûL,Sun Jul 16 10:28:35 +0000 2023
"Things that people claiming poverty probably still pay for :
Cable/satellite TV &amp; internet 
Netflix/other premium entertainment
£40+ mobile phone contract
Sunbeds
Tattoos
Hair/nails done regular
Alcohol/fags
Costa/Starbucks
Gym
Gambling/scratchcards
Takeaways

Have i missed owt?",Berk,Thu Jan 05 12:18:41 +0000 2023
"Rent/Mortgage
Gas
Electric
Water 
Council Tax
Home insurance
Depending on where you live service charge 
TV Licence 
Broadband &amp; Phone 
That’s all before you factor in:
Mobile phone 
Food
Car payments 
Repairs and maintenance 
Travel 
Savings  
Gym membership 
🤮🤮🤮🤮",ASHLEIGH LOUISE,Fri Oct 25 12:08:26 +0000 2019
"Edinburgh:
1. Rent (2bd) - £400
2. Council tax - £55
3. Energy bill - £100
4. TV license - £42
5. Groceries - £200
6. Transportation- £67/month (bus card)
7. Entertainment/Eating out - Varies but budget is £200
8. Wi-Fi, data and call card(for NGN calls) - £50
9. Shopping - £200",Kizito Obiakonwa 🇳🇬🏴󠁧󠁢󠁳󠁣󠁴󠁿,Sun Jul 16 12:45:57 +0000 2023
"You 2face already 
Bbc tv license fee 
It's not license fee
 it's a secret tax U worded it as license but really it's a tax 
And bbc sick takeing families 2prison who could not put food on the table 2live.
Bbc no better then post office scam and gas/electric/water sick fucks",Marcus🐦,Sun Jul 14 01:24:50 +0000 2024
"Rent =512
Council Tax -Nil (Exemption for now)
Energy (included in Rent)
Water (Included in Rent)
TV license (Included in Rent)
Transportation (110£)
Wifi/mobile date (15£)
Groceries (70-80)
Clothing (I have enough for now)
Entertainment (20£)",Osinachi,Sun Jul 16 10:49:12 +0000 2023
"People forget that when you rent a property it isn’t ONLY rent you have to pay for!!

Household bills:
TV licence
Gas
Electric
Water
Council Tax
Broadband
A TV package of some kind (Sky, BT or Virgin)

Then there’s food shopping which adds up quickly!!!

Then you have to think",Photographer,Sun Jan 27 12:49:44 +0000 2019
"This is a silly policy. Still least it isn't slapping a mandatory additional cost on council tax, or creating an 'internet tax' via ISPs i suppose.

Still need to reign in TV Licencing.",spuoɯɯɪS əʌəʇS,Sat Jul 13 08:08:50 +0000 2024
"Thames Water want £228 per month
British gas want £600 per month
Tv licence want 40+ per month
Bt want £108 per month ( I need my phone/Internet as its my life line)
2 of my children get £10 top each the months I can afford.
I support 5 people and get help with 3 of us from UC.",Lina,Sat Jul 13 10:26:57 +0000 2024
Bought my Laptop. Paid the tax. Paid for Netflix. Paid for Internet connection. Paid the Vat on that too. I also pay for my electricity. Pay the VAT on that too. They think I will pay Tubridy wage too???? Never. I have paid for what I watch already. No interest in fair City ta.,Mal-Paull,Mon Aug 05 09:52:53 +0000 2019
"Rent - £1500
Council tax - £150
All Utilities - £350 (3rd party means energy/water usage will go up)
Wifi/Netflix/Prime - £70
Actual Cost of Renting - £2,070

3rd party pays £800, owner of house pays £1,270",Dave,Fri Feb 09 09:37:19 +0000 2024
"Rent : God provides(mat 6:25-28) 
Council Tax : Matt 22:20-22
Energy: Phil 2:12-13(msg)
Water -John 4:14
TV license: flex  
Transportation : na God o
Wifi/mobile date : vibes 
Groceries : Phil 4:19
Clothing : unlimited
Entertainment:unlimited",Queen Pope (•͡.̮~͡),Sun Jul 16 20:46:13 +0000 2023
"🤣🤣🤣🤣🤣🙄

Just had a call from the Housing Office
And guess where I'm going?
In the next street!!
Rent, Council tax, Water, Gas, Electric will
be paid. I am paying everything myself here
Just utter madness..",Duchess Taya of England,Fri Mar 08 16:58:31 +0000 2024
"Huntingdon 

Rent  - £400 (sharing a 2 bedroom)
Council Tax - £76
Energy -£45
Water - £31
TV license - £7
Transportation - £50
Wifi/mobile date - £37
Groceries - £100
Clothing - £150 (not every month) 
Entertainment - £100",Beejay 😎,Sun Jul 16 22:53:06 +0000 2023
"TV Licensing seems to prefers prosecuting people to helping them

A single mother from Middlesbrough on benefits, says she didn't realise her TV licence had expired

Sept 5: Doorstep interview. Sets up a new payment plan
Sept 25: Prosecution starts
Oct 10: Convicted and fined https://t.co/3TtioVMV2d",Tristan Kirk,Thu Oct 26 19:43:16 +0000 2023
"Things that people claiming poverty probably still pay for :
Cable/satellite TV &amp; internet 
Netflix/other premium entertainment
£40+ mobile phone contract
Sunbeds
Tattoos
Hair/nails done regular
Alcohol/fags
Costa/Starbucks
Gym
Gambling/scratchcards
Takeaways

Have i missed owt?",Berk,Thu Jan 05 12:18:41 +0000 2023
"The #CostOfLivingSummit will develop partnership based plans &amp; initiatives to support residents with the cost of living focused around 3 main issues:

➡️Money
➡️Food
➡️Energy

We want every resident of Stoke-on-Trent to have access to get the benefits &amp; tax they're entitled to. https://t.co/u7qZmTziHS",Stoke-on-Trent CC,Fri Jun 30 09:20:00 +0000 2023
"Stoke Council On The News Tonight Raising Council Tax By 5%.
As if working class are not being financially crippled already by bills.
Yet you can come into the UK illegally &amp; get luxury Hotels, free support, food, water, Tv, electricity, dentist &amp; pay no council tax. Piss take.",NATHAN,Sat Jan 07 17:39:55 +0000 2023
Council tax? Water? Electric? Heating? Internet? TV license? Phones aren't £15/m btw. Belongings? Toiletries? Medications? Avocados?,Nat,Tue Mar 02 15:41:10 +0000 2021
"Good Morning Everyone.
Today, we lose government help with our energy bills.
We have to start paying our massive council tax bills.
Food inflation is running rampant.
Inflation is up.
Broadband and mobile phone contracts are up.
These are massive cuts in income!",Sam🐟❤🌈😷🌍🇵🇸,Fri Mar 31 07:50:07 +0000 2023
"@destinysharles Absolutely definitely in our case. 

No council tax, no water rates. Monthly outgoings are a couple of hundred for electric. This time last year we were paying £860 a month rent to a fecking useles landlord! Plus all the bills. Owning our own house has changed our lives. https://t.co/mPDzrBqd0F",Ryder 🇮🇪 🇪🇺,Sun Jul 31 13:04:57 +0000 2022
"@Elizabe13014545 Only those on pension credits receive  that much.
Those of us who do not are worse off. Our council tax takes half my pension and we are not entitled to a discount on that or anything else.  We also have to pay for a TV license. 
We receive £5 a month too much to apply for it.",Atrebor,Tue Mar 28 09:29:00 +0000 2023
"Student 😂

Rent 368 (Bill inclusive )
Council Tax NA
Energy NA
Water NA
TV license NA
Transportation : Bike (school and work)
Wifi/mobile date : £25
Groceries : £60
Clothing : £ 100 every 3 months 
Entertainment: prime £5 and Netflix #1,200",Heritage,Mon Jul 17 15:55:31 +0000 2023
"In fact, almost everyone in Stoke on Trent is helping to pay for this policy, as the government's threshold freezes mean they are paying more tax despite the NI cuts https://t.co/XT1pCpAwwE",Craig Berry,Sat Mar 09 10:48:12 +0000 2024
"How rent, electricity, water, Oyster, tax, council tax, data plan, car loan, phone contract, grocery and family problems be looking at you when you collect salary https://t.co/SZ4fb6yCtt",Sani 🇬🇧🇬🇭,Sat Aug 05 07:08:28 +0000 2023
#counciltax rent and council tax should be frozen during this period end of and as for tv licence they can go suck a fuck as i dont use any bbc channels,Adam Middleton,Thu Apr 02 07:19:35 +0000 2020
"You 2face already 
Bbc tv license fee 
It's not license fee
 it's a secret tax U worded it as license but really it's a tax 
And bbc sick takeing families 2prison who could not put food on the table 2live.
Bbc no better then post office scam and gas/electric/water sick fucks",Marcus🐦,Sun Jul 14 01:24:50 +0000 2024
"I very much agree with this and would go further - I'd like my energy to be municipal, so I pay for it with my council tax bill as I do for water.  Broadband, too.",Auntie Syzygy,Wed Mar 27 09:23:01 +0000 2024
"People forget that when you rent a property it isn’t ONLY rent you have to pay for!!

Household bills:
TV licence
Gas
Electric
Water
Council Tax
Broadband
A TV package of some kind (Sky, BT or Virgin)

Then there’s food shopping which adds up quickly!!!

Then you have to think",Photographer,Sun Jan 27 12:49:44 +0000 2019
"TV licence 44p per day
Electricity Standing Charge 53p per day
Gas standing charge 30p per day
Council Tax £5.65 per day

So you need to spend £6.92 per day BEFORE you heat your house, turn on the TV or lighting your home or putting bins out.

UK - you are being milked. Rinsed.",freebooting stevie,Mon Dec 04 11:59:34 +0000 2023
Bought my Laptop. Paid the tax. Paid for Netflix. Paid for Internet connection. Paid the Vat on that too. I also pay for my electricity. Pay the VAT on that too. They think I will pay Tubridy wage too???? Never. I have paid for what I watch already. No interest in fair City ta.,Mal-Paull,Mon Aug 05 09:52:53 +0000 2019
"Rent - £1500
Council tax - £150
All Utilities - £350 (3rd party means energy/water usage will go up)
Wifi/Netflix/Prime - £70
Actual Cost of Renting - £2,070

3rd party pays £800, owner of house pays £1,270",Dave,Fri Feb 09 09:37:19 +0000 2024
"Billingham 
Rent - £550 (3bed)
Council tax band A - £110
Electricity (Summer) - £60/mt
Gas - (Summer) £50/mt
TV license - Nil 
Internet- £30/mt
Clothing (I don't shop monthly)
Entertainment- £100/mt
Fuel £200/month
Car insurance- £120/mt
Food - £200
Total- £1,420",Aji Agbaje,Sun Jul 16 16:01:47 +0000 2023
"Things That Will Never Ever Be Said In Sunderland #2467:
""He currently pays a reported £250-a-week for a state-subsidised 30-room mansion complete with 98 acres of land and a swimming pool - and is not keen to leave it"". #PrinceAndrew #CostOfLivingCrisis #Grotesque #ToriesOut https://t.co/40YTN4veKB",SunderlandLollipops 💙,Mon Mar 06 17:41:41 +0000 2023
"Huntingdon 

Rent  - £400 (sharing a 2 bedroom)
Council Tax - £76
Energy -£45
Water - £31
TV license - £7
Transportation - £50
Wifi/mobile date - £37
Groceries - £100
Clothing - £150 (not every month) 
Entertainment - £100",Beejay 😎,Sun Jul 16 22:53:06 +0000 2023
"Rent/Mortgage
Gas
Electric
Water 
Council Tax
Home insurance
Depending on where you live service charge 
TV Licence 
Broadband &amp; Phone 
That’s all before you factor in:
Mobile phone 
Food
Car payments 
Repairs and maintenance 
Travel 
Savings  
Gym membership 
🤮🤮🤮🤮",ASHLEIGH LOUISE,Fri Oct 25 12:08:26 +0000 2019
"I now remember why I left the UK:

- Top 10 highest rents in the world.
- High income tax
- Council tax
- Road tax
- National insurance
- TV license (that can fuck off) 
- Parking permit (surly road tax/   
   council tax can cover that) 
- VAT

Anything else? 🤦‍♂️",Nath-Crypto 🇬🇧🇰🇷,Tue Sep 13 12:34:29 +0000 2022
Remember when #Sunderland residents could afford to pay their bills &amp; didn't have to huddle together in church halls &amp; bl**dy 'warm spaces'! Why is this being normalised? Look what 12 years of tory rule &amp; Brexit has done! Disgraceful! #ToriesOutNow #ToriesDestroyingOurCountry,SunderlandLollipops 💙,Sun Oct 30 17:05:41 +0000 2022
"When did paying tax for great public services become demonised? 
Finland has highest taxes in Europe, yet named as ""happiest country in the world"" for last 7 yrs. 🤔 
#GTTO #ToriesOut #Sunak",SunderlandLollipops 💙,Tue Jun 11 09:07:27 +0000 2024
"@destinysharles Absolutely definitely in our case. 

No council tax, no water rates. Monthly outgoings are a couple of hundred for electric. This time last year we were paying £860 a month rent to a fecking useles landlord! Plus all the bills. Owning our own house has changed our lives. https://t.co/mPDzrBqd0F",Ryder 🇮🇪 🇪🇺,Sun Jul 31 13:04:57 +0000 2022
Council tax? Water? Electric? Heating? Internet? TV license? Phones aren't £15/m btw. Belongings? Toiletries? Medications? Avocados?,Nat,Tue Mar 02 15:41:10 +0000 2021
"Getting rid of your Netflix subscription probably won't help you buy a home, but our policies will:

✅ Bring in Rent Controls
✅ More Tax on Second Homes
✅ Turn Empty Houses into Council Housing",Northern Independence Party 🟨🟥,Tue Feb 08 08:50:00 +0000 2022
"There are certain things that should be paid first each month - rent or mortgage and then council tax

Your water cannot be cut off legally - so offer £1 per month if you cannot afford more, same with other bills such as credit cards, loans etc - it's legal to do this if you are",All tories out-blue/red & yellow,Mon Sep 06 12:59:43 +0000 2021
@BBCRadioScot Yes because my council tax is £500 less than it would be in England. I don't have £400 to pay for water. I can travel free on a bus. I don't pay for prescriptions or further education for my children. No chance of BBC reporting that though.,Alex MacLeod 🌻,Mon Sep 26 08:12:14 +0000 2022
"This is a silly policy. Still least it isn't slapping a mandatory additional cost on council tax, or creating an 'internet tax' via ISPs i suppose.

Still need to reign in TV Licencing.",spuoɯɯɪS əʌəʇS,Sat Jul 13 08:08:50 +0000 2024
He’s coming after your principal residences. Won’t be surprised if radical liberal and NDP government bring in a tax,Surrey canucks,Wed Jul 10 19:34:00 +0000 2024
"Meanwhile he raised our capital gain taxes and will bring in tax on principle residences sales , and he will use the excuse that he needs money to fund things. But in reality he wants to launder more to Ukraine",Surrey canucks,Thu Jul 11 03:01:02 +0000 2024
"Now both sides ever more angry.  #bcndp voters for making their taxes so high in surrey as you factor in loss of annual 10% subsidy, the IT setup and all future sps court costs to be paid by surrey.  Worst deal ever. #1 tho is quality of svc. So NOT there.",Shodges@gmai1.,Thu Jul 11 17:00:13 +0000 2024
"Great to speak to people in #Surrey today on how our idea to eliminate the PST will save the average family $1,700 a year. It's important that we do everything we can to get our province back on track and support all British Columbians who need help right now. #BCpoli https://t.co/u8dbxmiNgH",Andrew Wilkinson 🇺🇦,Tue Oct 20 19:53:19 +0000 2020
@bobmackin @bcndp What a joke that the City of Surrey can't allocate a separate cost for 10 years reflecting the BCNDP SPS increase in taxes. Glad when they get voted out everything can be changed back. Farnworth just wants out before the mess in Nov 2024. @SurreyMayor @elenoresturko @JasJohalBC,Debbie Theilmann,Wed Jul 10 21:25:51 +0000 2024
@SandraWeeden They forced us all to have meters installed here in Surrey!!! Then they will link our water usage to our social credit and carbon taxes once implemented!!!,thegreatestreset,Sat Jul 13 22:54:06 +0000 2024
"As @SurreyMayor Brenda Locke tells @JasJohalBC , double-digit property taxes could be on the way for Surrey residents if the Surrey Police transition continues.

Listen to The Jas Johal Show wherever you get your podcasts:
https://t.co/m7GyzA6UsY

#bcpoli #surreypoli #cdnpoli https://t.co/m1K3ue4w95",CKNW,Thu Jan 18 00:33:18 +0000 2024
@elenoresturko It is scary to think about the huge tax increases Surrey will see to pay for this. Authoritarian NDP approach is getting scarier.,Michael Dunleavy,Sun Nov 19 18:16:21 +0000 2023
"""Surrey is at the bottom third in the Lower Mainland when it comes to property taxes.""

Per the City of Vancouver's annual comparisons, Surrey's property tax bill is, in fact, above average. https://t.co/tshPUjjIIR",Justin McElroy,Wed Oct 05 16:23:53 +0000 2022
"@BILDERBERG_GP 4.99% in Surrey. How single ppl can afford 75% of this will be a mystery, what are we getting for it? Bins and street lighting 🤷🏻‍♀️ I must add Surrey has potholes on steroids and it has the most traffic as it’s a through county particularly for intercontinental traffic (M25)",DBK,Thu Mar 14 22:38:52 +0000 2024
@butcherboyz @keep_bc @DillVack @SurreyMayor @SurreyRCMP In other words - Farnworth looked like the fool he is. Surreyites are beyond pissed at the financial abuse of the @bcndp on taxpayers in Surrey and throughout BC. Great incentive for other political parties to consider repealing @mikefarnworthbc's legislation. #NoNDPinSurrey,Walter R Johnstone,Thu Jul 11 01:32:23 +0000 2024
"https://t.co/WlrpIl4MJj
£30 for food and washing per month. Scared to heat. One meal a day. Scared to go out. Hike in rent. Disgraceful. #Inequality #destitution in UK. Food banks keep people alive. ‘This is not living..’",Kent and Surrey Bylines,Wed Oct 25 20:08:53 +0000 2023
"@LindaAnnisBC You are a joke of a councillor, you do not care for the residents of Surrey and care nothing that the taxes in Surrey are this high.",DorrisSurrey,Tue Jul 02 03:06:06 +0000 2024
@SurreyYIMBY Such material wealth will never mask their spiritual poverty. Poor things will be never be able to fill the NHS shaped hole in their hearts,YIMBY Martial Law Enforcer 🌐🥑🍌,Mon Feb 19 01:04:10 +0000 2024
@CSBlackett I totally agree with that statement I’m on UC aged 60 years young after paying essential bills fuel prepayment meter council tax. My water rates taken direct from UC  I have £1.80 left for food a week Just had a letter my TV licence has been cancelled,Alyson,Thu Apr 21 20:55:34 +0000 2022
"@SurreyYIMBY Not nothing no seeing as that doesn’t apply to like 90% of people. And their parents worked to afford it and paid a 40% inheritance tax on it and like I asked, how would you even do it?",Kev 🇬🇧🏡🇮🇱,Fri Aug 04 12:18:13 +0000 2023
"@mrjohnofarrell ""Guys, if you can afford a £200 TV, then you've got enough money.  Let's add a 50% tax to TVs and if you can't afford it, go to your local library"".

Education is not taxed (not in UK, not in Europe); the result of your education is taxed.  It's called income tax.",Charles Thyme,Wed Jun 12 14:04:50 +0000 2024
"@NIUKCommunity London

Council Tax : £Haaa!😩
Energy :£Haa(always outside)
Water  :£Haa(always outside)
TV license :£Ha(no time to watch tv)
Transportation :£Haaa! 
Wifi/mobile date :£Haa(unlimited)
Groceries :£hanhan 
Clothing :£Ha 
Entertainment :£Ew!
Rent: £Haaàaaa!!!😭😭😭
Total=£🤕🤕🤕🤕",YemiMyLover,Sun Jul 16 11:39:26 +0000 2023
"@_Steve_Hughes_ @DavidPoulden I’m with you but less of the 100k Surrey attacks please 😂 that’s 60k salary after tax, with a mortgage + £250 council tax + bills + car + £1.3k nursery fees 
It’s not all sunshine and rainbows here mate trust me😂 tax the MEGA rich please not the middle guys trying their best",AFC_Dan,Fri Jul 05 19:31:12 +0000 2024
"Today's average price increases

Council Tax £106
Water bill £27
Broadband 7.9%
TV License £10.50
Road Tax at least £10
Stamps 10p
Standing Charge 13%

More than triple the average 'tax cut' that Hunt gave you.",BladeoftheSun,Mon Apr 01 15:29:27 +0000 2024
"I’ll show him the 

Council tax bill 
The gas’s bill 
The electricity bill 
The water bill 
The TV license 

Man won’t be huffing and puffing there for free",Mohamud Salhan,Tue Oct 05 09:00:25 +0000 2021
"HMRC isn’t taxing them enough. Because if you’re paying for mortgage/rent, gas, water, electricity, council tax, food shopping, home insurance, life insurance, car insurance, internet, travel etc who’s got time to be talking about dating and relationships",Super Eagle,Wed Oct 04 15:39:43 +0000 2023
"I fact checked @BernieSpofforth's tweet that meter readers are expected to snoop on TV licence dodgers. It appears to be true. 

An employee review refers to 'You will also have to deliver debt letters to utility customers &amp; TV license letters to households without a license.' https://t.co/74L7L3AEJp",David Atherton,Fri Feb 17 08:35:53 +0000 2023
"People forget that when you rent a property it isn’t ONLY rent you have to pay for!!

Household bills:
TV licence
Gas
Electric
Water
Council Tax
Broadband
A TV package of some kind (Sky, BT or Virgin)

Then there’s food shopping which adds up quickly!!!

Then you have to think",Photographer,Sun Jan 27 12:49:44 +0000 2019
"You 2face already 
Bbc tv license fee 
It's not license fee
 it's a secret tax U worded it as license but really it's a tax 
And bbc sick takeing families 2prison who could not put food on the table 2live.
Bbc no better then post office scam and gas/electric/water sick fucks",Marcus🐦,Sun Jul 14 01:24:50 +0000 2024
#counciltax rent and council tax should be frozen during this period end of and as for tv licence they can go suck a fuck as i dont use any bbc channels,Adam Middleton,Thu Apr 02 07:19:35 +0000 2020
Bought my Laptop. Paid the tax. Paid for Netflix. Paid for Internet connection. Paid the Vat on that too. I also pay for my electricity. Pay the VAT on that too. They think I will pay Tubridy wage too???? Never. I have paid for what I watch already. No interest in fair City ta.,Mal-Paull,Mon Aug 05 09:52:53 +0000 2019
"I very much agree with this and would go further - I'd like my energy to be municipal, so I pay for it with my council tax bill as I do for water.  Broadband, too.",Auntie Syzygy,Wed Mar 27 09:23:01 +0000 2024
"Thames Water want £228 per month
British gas want £600 per month
Tv licence want 40+ per month
Bt want £108 per month ( I need my phone/Internet as its my life line)
2 of my children get £10 top each the months I can afford.
I support 5 people and get help with 3 of us from UC.",Lina,Sat Jul 13 10:26:57 +0000 2024
"Rent - £1500
Council tax - £150
All Utilities - £350 (3rd party means energy/water usage will go up)
Wifi/Netflix/Prime - £70
Actual Cost of Renting - £2,070

3rd party pays £800, owner of house pays £1,270",Dave,Fri Feb 09 09:37:19 +0000 2024
"🤣🤣🤣🤣🤣🙄

Just had a call from the Housing Office
And guess where I'm going?
In the next street!!
Rent, Council tax, Water, Gas, Electric will
be paid. I am paying everything myself here
Just utter madness..",Duchess Taya of England,Fri Mar 08 16:58:31 +0000 2024
