text,username,timestamp
"Honestly.

You have to afford:
- rent/mortgage
- council/state tax
- home/contents, boiler &amp; pipes insurance 
- energy bills
- water bills
- any television licence/TV costs 
- furniture (bed, desk/chair, dining table &amp; chairs, couch, bedside tables, kitchen appliances",IJ | mwen pa sòt online,Sat Apr 01 11:22:16 +0000 2023
"The TV license letters are banter

Apparently enforcement officers have been instructed to come to my new house and I may be prosecuted for not having a TV license. This is for my new house that I don’t live in, don’t have a TV in, nor does the house have electric 😂😂😂",Shaughna Phillips,Tue Aug 30 13:07:46 +0000 2022
"I very much agree with this and would go further - I'd like my energy to be municipal, so I pay for it with my council tax bill as I do for water.  Broadband, too.",Auntie Syzygy,Wed Mar 27 09:23:01 +0000 2024
"London 

Rent £800
Council Tax inc
Energy £35 
Water inc
TV license NA
Transportation £150
Wifi/mobile date Wi-Fi inc/ mobile data £60
Groceries £200
Clothing  £100
Entertainment £500",Magnificient Daddy PhD,Mon Jul 17 20:12:55 +0000 2023
"Billingham 
Rent - £550 (3bed)
Council tax band A - £110
Electricity (Summer) - £60/mt
Gas - (Summer) £50/mt
TV license - Nil 
Internet- £30/mt
Clothing (I don't shop monthly)
Entertainment- £100/mt
Fuel £200/month
Car insurance- £120/mt
Food - £200
Total- £1,420",Aji Agbaje,Sun Jul 16 16:01:47 +0000 2023
"Rent— £1,300
Council Tax — let me ask my husband 
Energy— £500
Water— £150
TV license -£0
Transportation- £0, I work from home
Wifi/mobile date— £200
Groceries— £700
Clothing —£500
Entertainment —I’m an introvert 

🌚🌚",Opeyemi Feyisike 🧣🧣,Sun Jul 16 19:07:17 +0000 2023
"Bills I have to settle by next week

Rent - 8,000
KPLC Token - 1000
WiFi - 0
Child support/fees -N/A
Water -0
Gas- 1300 
Black Tax - aai
Sacco - N/A
Loans -0
Mum's shopping - N/A
My shopping -6K",Eldoret Icon🇰🇪,Wed Nov 01 04:57:05 +0000 2023
"Huntingdon 

Rent  - £400 (sharing a 2 bedroom)
Council Tax - £76
Energy -£45
Water - £31
TV license - £7
Transportation - £50
Wifi/mobile date - £37
Groceries - £100
Clothing - £150 (not every month) 
Entertainment - £100",Beejay 😎,Sun Jul 16 22:53:06 +0000 2023
"TWO more vulnerable women prosecuted for non-payment of her TV license fee. One woman w/mental health issues, another a mum w/four children on Universal Credit + struggling to pay existing debts, paying a fine means not feeding her kids.

Thanks to Tristan for reporting these ⬇️",David Challen,Mon Nov 13 11:04:07 +0000 2023
"Energy Bills
Council Tax
National Insurance
Stamps
Water Bills
Broadband Charges
The Weekly Shop

All are rising and we are seeing an out of touch government simply failing to support households adequately in this cost of living crisis

#AprilCruelDay https://t.co/HEdoVl42Wg",Vince Maple #ProudToBeMedway,Fri Apr 01 07:14:26 +0000 2022
"Rent/Mortgage
Gas
Electric
Water 
Council Tax
Home insurance
Depending on where you live service charge 
TV Licence 
Broadband &amp; Phone 
That’s all before you factor in:
Mobile phone 
Food
Car payments 
Repairs and maintenance 
Travel 
Savings  
Gym membership 
🤮🤮🤮🤮",ASHLEIGH LOUISE,Fri Oct 25 12:08:26 +0000 2019
"Under @NadineDorries plans, 
the average household will save approx £8 a year on their TV license

When the energy cap is lifted,
the average household bill will rise £700+ a year. 

Spare us your fake concern about bailiffs knocking on our doors for non payment of tv license",Boy Found Sound,Mon Jan 17 16:37:02 +0000 2022
"@KolaBilewu @NIUKCommunity I stay in Chelmsford. Essex
I believe 3 bedroom apartment 
/house Rent is from £2000 to £2500 per month 
Coucil tax is £185 per month
Energy is £250 
Water is £75
Tv license is £24
Wifi (virgin media ) is £95 
Groceries is £200
Entertainment is £150
Transport to London 150",JB_19,Mon Jul 17 10:01:13 +0000 2023
"There are certain things that should be paid first each month - rent or mortgage and then council tax

Your water cannot be cut off legally - so offer £1 per month if you cannot afford more, same with other bills such as credit cards, loans etc - it's legal to do this if you are",All tories out-blue/red & yellow,Mon Sep 06 12:59:43 +0000 2021
"@NIUKCommunity London

Council Tax : £Haaa!😩
Energy :£Haa(always outside)
Water  :£Haa(always outside)
TV license :£Ha(no time to watch tv)
Transportation :£Haaa! 
Wifi/mobile date :£Haa(unlimited)
Groceries :£hanhan 
Clothing :£Ha 
Entertainment :£Ew!
Rent: £Haaàaaa!!!😭😭😭
Total=£🤕🤕🤕🤕",YemiMyLover,Sun Jul 16 11:39:26 +0000 2023
@CSBlackett I totally agree with that statement I’m on UC aged 60 years young after paying essential bills fuel prepayment meter council tax. My water rates taken direct from UC  I have £1.80 left for food a week Just had a letter my TV licence has been cancelled,Alyson,Thu Apr 21 20:55:34 +0000 2022
"London 

Rent £800
Council Tax inc
Energy £35 
Water inc
TV license NA
Transportation £150
Wifi/mobile date Wi-Fi inc/ mobile data £60
Groceries £200
Clothing  £100
Entertainment £500",Magnificient Daddy PhD,Mon Jul 17 20:12:55 +0000 2023
"@KolaBilewu @NIUKCommunity I stay in Chelmsford. Essex
I believe 3 bedroom apartment 
/house Rent is from £2000 to £2500 per month 
Coucil tax is £185 per month
Energy is £250 
Water is £75
Tv license is £24
Wifi (virgin media ) is £95 
Groceries is £200
Entertainment is £150
Transport to London 150",JB_19,Mon Jul 17 10:01:13 +0000 2023
"Glasgow 

Rent 2bedroom £750
Council tax £177
Energy and water bills £143
TV license £15
Transportation £100
WiFi+mobile data £30
Groceries (family of 4) £350
Clothing £100
Entertainment £80
Black tax £500",Kunle,Sun Jul 16 20:38:58 +0000 2023
"Nigerians in the UK. 

What is the average monthly bills in your city?

City - Glasgow

Rent - 600
Council Tax - 0
Energy/Gas- 200
Water - part of council tax
TV license - 0
Transportation - 200
Wifi/mobile date - 25
Groceries - 200
Clothing - not every time 
Entertainment - 0",Cyber 🇳🇬,Mon Jul 17 12:30:52 +0000 2023
"#bbcgms tell us 6% of Scotland’s population struggle to pay council tax. It’s not based on pop but household. 270,000 of approx 2.5m homes, disregarding those not eligible to pay, suggest it’s closer to 15% - a shocking stat and one to remember when BBC bang on about Govt freeze. https://t.co/0DaM3cdCH2",Phantom Power,Mon Mar 04 07:17:52 +0000 2024
"People forget that when you rent a property it isn’t ONLY rent you have to pay for!!

Household bills:
TV licence
Gas
Electric
Water
Council Tax
Broadband
A TV package of some kind (Sky, BT or Virgin)

Then there’s food shopping which adds up quickly!!!

Then you have to think",Photographer,Sun Jan 27 12:49:44 +0000 2019
Bought my Laptop. Paid the tax. Paid for Netflix. Paid for Internet connection. Paid the Vat on that too. I also pay for my electricity. Pay the VAT on that too. They think I will pay Tubridy wage too???? Never. I have paid for what I watch already. No interest in fair City ta.,Mal-Paull,Mon Aug 05 09:52:53 +0000 2019
"Fixed it

""The cost of living crisis is hitting households just now so the SNP are increasing your income tax, council tax and alcohol prices as well as fining you for bringing your old car into the city centre. These measures will help to make things worse for you financially"".",Glasgow Guy,Sun Jul 23 06:23:02 +0000 2023
"Moving to Scotland check list: 

— get a visa 
— get a bank account 
— get a licence to watch TV in your own home https://t.co/2Eq8CL3bs9",SOPHIE,Mon May 27 13:10:29 +0000 2024
"It's outdated. Folk should *not* have to pay a tax to own a television. Moreover, in Scotland the TV licence is abused to the extent folk should have to opt IN to pay it.  It's an abuse of human rights to compel folk to pay it under threat of court action.",MSM Monitor,Tue May 17 19:24:23 +0000 2022
"Edinburgh:
1. Rent (2bd) - £400
2. Council tax - £55
3. Energy bill - £100
4. TV license - £42
5. Groceries - £200
6. Transportation- £67/month (bus card)
7. Entertainment/Eating out - Varies but budget is £200
8. Wi-Fi, data and call card(for NGN calls) - £50
9. Shopping - £200",Kizito Obiakonwa 🇳🇬🏴󠁧󠁢󠁳󠁣󠁴󠁿,Sun Jul 16 12:45:57 +0000 2023
"@STVNews Eh-Great Ideas! :-( 

Shove yir price hike
Up yir kilt
Leave us aw alane!

You've taxed and taxed
Us tae the hilt
It's drivin' us insane

Sensible folk do drink ye ken
And pay oor taxes too!
We're no aw numpties on the bevvie
Mingin' - steamin' - foo!

#fifeswittiestpoet Hic! :) https://t.co/biWsMUuKpc",In A Flux-Part time Superhero (Janitor) and Poet!,Mon Mar 18 08:23:40 +0000 2024
"@NIUKCommunity Glasgow 

Rent 2bedroom £750
Council tax £177
Energy and water bills £143
TV license £15
Transportation £100
WiFi+mobile data £30
Groceries (family of 4) £350
Clothing £100
Entertainment £80",Kunle,Sun Jul 16 13:53:11 +0000 2023
"@NIUKCommunity Rent   520.   1 bed.  Glasgow 
Council Tax 
Energy  103
Water   Free. 
TV license 15
Transportation  90
Wifi/mobile date 43
Groceries    141-188
Clothing    Once in 4 months 
Entertainment.  28",H7🥇(EkitiBoy),Sun Jul 16 19:01:18 +0000 2023
"@STVNews Free medication, college tuition, bus passes for un 22s, disabled &amp; pensioners, free eye exams, £700 less council tax on average. Baby boxes, nationalised trains.",🚽Hᐰggistrᐰiner (ScotExtremist)🏴󠁧󠁢󠁳󠁣󠁴󠁿,Thu Jul 11 10:10:03 +0000 2024
"Mate says Glasgow residents are aboot tae be charged £50 tae empty broon bins,wae permits bein handed oot. They say its been free up till noo,ma mate says whits council tax fur then. Time we were aw oot on the streets like the French, they're a lot better aff,an their still oot🧐",Davy Gavin 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇵🇸 for freedoms sake.,Fri Mar 24 21:22:21 +0000 2023
Council tax? Water? Electric? Heating? Internet? TV license? Phones aren't £15/m btw. Belongings? Toiletries? Medications? Avocados?,Nat,Tue Mar 02 15:41:10 +0000 2021
"There will be valid reasons why ScotGov’s paying council tax and TV licences for some properties. Others require further explanation, yet none forthcoming … https://t.co/YNwh96b335",Aviemore,Thu Aug 10 09:09:53 +0000 2023
"Glasgow city council are trying to charge me and my flatmate council tax despite living in a flat with two full time students.

They have given us TWO DAYS to pay council tax or saying they will charge us a year. I am exempt!",Iris Duane 🍉,Tue Nov 14 15:45:34 +0000 2023
Radio Scotland is currently running adverts urging folk to buy a TV licence. This at a time when folk are facing the prospect of having to choose between eating and heating. In the midst of a cost of living crisis the TV Tax is an affront. It should be scrapped. #bbcgms,MSM Monitor,Thu Sep 01 06:46:32 +0000 2022
"@AnnieWellsMSP And how much have they gone up south way??? Ours have been frozen for 3 years and bedroom tax is not law,Why do we send water,electricity and gas to wastemonster and have to pay more to have it returned from where it came from,to finish l will always vote SNP not robbing us blind",fiona Extremist💙🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿🇮🇪✊,Tue Jul 25 12:33:54 +0000 2023
@BBCRadioScot Yes because my council tax is £500 less than it would be in England. I don't have £400 to pay for water. I can travel free on a bus. I don't pay for prescriptions or further education for my children. No chance of BBC reporting that though.,Alex MacLeod 🌻,Mon Sep 26 08:12:14 +0000 2022
"Nigerians in the UK. 

What is the average monthly bills in your city?

City - Glasgow

Rent - 600
Council Tax - 0
Energy/Gas- 200
Water - part of council tax
TV license - 0
Transportation - 200
Wifi/mobile date - 25
Groceries - 200
Clothing - not every time 
Entertainment - 0",Cyber 🇳🇬,Mon Jul 17 12:30:52 +0000 2023
"@NIUKCommunity Glasgow
Rent- £316 Two Bedroom
Council Tax- £111 monthly 
Energy- £140 (From August 5, it will be £93)
Water- £0
TV license- £0
Transportation- £150
Wifi/mobile data- £39/£50
Groceries- £200
Clothing- £100
Entertainment- £100
TV, Gas Cooker, Washing Machine Insurance-£13",JA,Mon Jul 17 04:55:32 +0000 2023
"Glasgow 

Rent 2bedroom £750
Council tax £177
Energy and water bills £143
TV license £15
Transportation £100
WiFi+mobile data £30
Groceries (family of 4) £350
Clothing £100
Entertainment £80
Black tax £500",Kunle,Sun Jul 16 20:38:58 +0000 2023
"@NIUKCommunity Rent   520.   1 bed.  Glasgow 
Council Tax 
Energy  103
Water   Free. 
TV license 15
Transportation  90
Wifi/mobile date 43
Groceries    141-188
Clothing    Once in 4 months 
Entertainment.  28",H7🥇(EkitiBoy),Sun Jul 16 19:01:18 +0000 2023
"@NIUKCommunity Glasgow 

Rent 2bedroom £750
Council tax £177
Energy and water bills £143
TV license £15
Transportation £100
WiFi+mobile data £30
Groceries (family of 4) £350
Clothing £100
Entertainment £80",Kunle,Sun Jul 16 13:53:11 +0000 2023
"I fact checked @BernieSpofforth's tweet that meter readers are expected to snoop on TV licence dodgers. It appears to be true. 

An employee review refers to 'You will also have to deliver debt letters to utility customers &amp; TV license letters to households without a license.' https://t.co/74L7L3AEJp",David Atherton,Fri Feb 17 08:35:53 +0000 2023
"I very much agree with this and would go further - I'd like my energy to be municipal, so I pay for it with my council tax bill as I do for water.  Broadband, too.",Auntie Syzygy,Wed Mar 27 09:23:01 +0000 2024
#counciltax rent and council tax should be frozen during this period end of and as for tv licence they can go suck a fuck as i dont use any bbc channels,Adam Middleton,Thu Apr 02 07:19:35 +0000 2020
Bought my Laptop. Paid the tax. Paid for Netflix. Paid for Internet connection. Paid the Vat on that too. I also pay for my electricity. Pay the VAT on that too. They think I will pay Tubridy wage too???? Never. I have paid for what I watch already. No interest in fair City ta.,Mal-Paull,Mon Aug 05 09:52:53 +0000 2019
"So far
Council tax up £30.00 a month
Electricity up 50% and rising
Petrol  - Yikes and rising
Domestic oil - 3 X the price and rising
Food/consumables - big rise
Water rates - up
Insurances - up

Income - Unchanged https://t.co/Yzghoe3h2g",sue#NHSLove💙💙💙#FBNHS #GeneralElectionNow,Mon Mar 14 11:23:36 +0000 2022
"@NIUKCommunity City: Gloucester

Couple

Rent: £650 (1 bd)
Council Tax: Exempted for now
Energy: ( Electric  &amp; Gas)£160
Water: £29
TV license: 0
Transportation: £200
Wifi/mobile data: £48
Groceries: £150
Clothing: £200
Entertainment: ( Netflix): #4,500(Naija sub)

Total: £1442",M.A.S,Sun Jul 16 18:09:36 +0000 2023
"THE LATEST REVEATION REF TORY RULE WHEREBY THEY CLAIM FROM US THE TAXPYER FOR THEIR KNEES UP,FOOD,DRINK,BAUBLES SHOULD START T.H.E. BIGGEST REVOLUTION THIS COUNTRY HAS EVER SEEN! THIS IS A STEP TOO FAR……..",LORIAGNE GLAUCOMA! NOT SHOUTING!,Tue Nov 22 09:14:50 +0000 2022
"TWO more vulnerable women prosecuted for non-payment of her TV license fee. One woman w/mental health issues, another a mum w/four children on Universal Credit + struggling to pay existing debts, paying a fine means not feeding her kids.

Thanks to Tristan for reporting these ⬇️",David Challen,Mon Nov 13 11:04:07 +0000 2023
"I have a house in France. The French TV license is part of your tax d'habitation, if you're not paying it you're breaking the law. Food isn't cheaper in France. French healthcare is good but you have to pay upfront for a visit to a GP or A&amp;E. (1)",Shrodingers Borderline Normal,Thu Mar 23 16:03:13 +0000 2023
"Good Morning Everyone.
Today, we lose government help with our energy bills.
We have to start paying our massive council tax bills.
Food inflation is running rampant.
Inflation is up.
Broadband and mobile phone contracts are up.
These are massive cuts in income!",Sam🐟❤🌈😷🌍🇵🇸,Fri Mar 31 07:50:07 +0000 2023
"Rent/Mortgage
Gas
Electric
Water 
Council Tax
Home insurance
Depending on where you live service charge 
TV Licence 
Broadband &amp; Phone 
That’s all before you factor in:
Mobile phone 
Food
Car payments 
Repairs and maintenance 
Travel 
Savings  
Gym membership 
🤮🤮🤮🤮",ASHLEIGH LOUISE,Fri Oct 25 12:08:26 +0000 2019
"So you don’t pay house insurance, car insurance and council rates . You don’t have electricity or gas you don’t drink alcohol you don’t buy curried egg sandwiches at the cricket and you don’t buy a pie at the football . Where do you live buddy Fawkner memorial park .",Tony Tardio,Sat Jan 20 07:40:44 +0000 2024
"Great news Energy £3600, council Tax £1500, water £800
A year. thankfully illegal migrants will not have to pay this
Great isn't it ! At least the pensioners will die this year from the cold and not see the country turn Islamic !",George phill,Fri Aug 26 18:33:44 +0000 2022
"There are certain things that should be paid first each month - rent or mortgage and then council tax

Your water cannot be cut off legally - so offer £1 per month if you cannot afford more, same with other bills such as credit cards, loans etc - it's legal to do this if you are",All tories out-blue/red & yellow,Mon Sep 06 12:59:43 +0000 2021
Council tax? Water? Electric? Heating? Internet? TV license? Phones aren't £15/m btw. Belongings? Toiletries? Medications? Avocados?,Nat,Tue Mar 02 15:41:10 +0000 2021
"@ClaireCoutinho Increase in standing charges mean my bills aren't changing.
Mobile phone bill? Up
Broadband bill? Up
Water bill? Up
Council tax bill? Up
Petrol &amp; Diesel? Up
Food bills? Up, still going Up
Inflation? Double the bank of England target
Mortgage rates?  Up 
#GeneralElectionN0W",ThomasB,Mon Apr 01 09:31:51 +0000 2024
"To help with cost of living ,GOV are freezing bbc licence fee, but to compensate they are increasing fuel, water, council tax, national insurance,  income tax, train fares and cutting pension increases",andrew pell,Mon Jan 17 17:58:59 +0000 2022
@CSBlackett I totally agree with that statement I’m on UC aged 60 years young after paying essential bills fuel prepayment meter council tax. My water rates taken direct from UC  I have £1.80 left for food a week Just had a letter my TV licence has been cancelled,Alyson,Thu Apr 21 20:55:34 +0000 2022
"@BBradley_Mans YEA, and let's tell them.
From next week:-  
TV broadband UP 7.9%. 
Council tax UP 4.9%. 
TV Licence UP £10.50  
Rent for social housing UP 6.7% 
Water on average UP 6% 
Car tax VED UP 6% 
Rail Fares UP 4.9%  
So, there you have it.  
LET'S ALL AGREE, GET THE TORY SCUM OUT.",Clainy,Fri Mar 29 14:39:13 +0000 2024
"@Elizabe13014545 Only those on pension credits receive  that much.
Those of us who do not are worse off. Our council tax takes half my pension and we are not entitled to a discount on that or anything else.  We also have to pay for a TV license. 
We receive £5 a month too much to apply for it.",Atrebor,Tue Mar 28 09:29:00 +0000 2023
"Rent =512
Council Tax -Nil (Exemption for now)
Energy (included in Rent)
Water (Included in Rent)
TV license (Included in Rent)
Transportation (110£)
Wifi/mobile date (15£)
Groceries (70-80)
Clothing (I have enough for now)
Entertainment (20£)",Osinachi,Sun Jul 16 10:49:12 +0000 2023
"People forget that when you rent a property it isn’t ONLY rent you have to pay for!!

Household bills:
TV licence
Gas
Electric
Water
Council Tax
Broadband
A TV package of some kind (Sky, BT or Virgin)

Then there’s food shopping which adds up quickly!!!

Then you have to think",Photographer,Sun Jan 27 12:49:44 +0000 2019
"You 2face already 
Bbc tv license fee 
It's not license fee
 it's a secret tax U worded it as license but really it's a tax 
And bbc sick takeing families 2prison who could not put food on the table 2live.
Bbc no better then post office scam and gas/electric/water sick fucks",Marcus🐦,Sun Jul 14 01:24:50 +0000 2024
"List of bills I need to settle Before the 5th of Feb:  

- Rent: R6000
- Electricity: R900
- Groceries: R2000
- Wifi allowance  R3000
- Child support: R3000
- Wife allowance: R2000
- Back tax: R500
- Stocvfela: R1000
- Mum's shopping: R1000
- My shopping is R500 after five months",BYRON,Thu Feb 01 05:09:06 +0000 2024
Bought my Laptop. Paid the tax. Paid for Netflix. Paid for Internet connection. Paid the Vat on that too. I also pay for my electricity. Pay the VAT on that too. They think I will pay Tubridy wage too???? Never. I have paid for what I watch already. No interest in fair City ta.,Mal-Paull,Mon Aug 05 09:52:53 +0000 2019
"If you can pay for DStv, you can pay for the water &amp; electricity you use' - Tshwane's Brink
Tshwane Mayor Cilliers Brink has dismissed allegations that residents who don't pay municipal bills are largely poor people.
https://t.co/avfvFLWMK9",Megan S.,Fri Apr 19 06:39:59 +0000 2024
"Billingham 
Rent - £550 (3bed)
Council tax band A - £110
Electricity (Summer) - £60/mt
Gas - (Summer) £50/mt
TV license - Nil 
Internet- £30/mt
Clothing (I don't shop monthly)
Entertainment- £100/mt
Fuel £200/month
Car insurance- £120/mt
Food - £200
Total- £1,420",Aji Agbaje,Sun Jul 16 16:01:47 +0000 2023
"With the Solar Power Tax, Eskom is trying to do what SABC attempted with TV licenses for laptops, tablets, DStv decoders, and Netflix subscriptions.

Comrades have no shame.",Mabhalane,Mon Jul 18 15:19:09 +0000 2022
"Let's say the salary is 200k
30% tax on 100k =170k (it depends 25-30%) I heard the first 100k doesn't count. 
Monthly bills
Water board: if it's 15k then you pay K2,475 (16.5% tax)
Escom: if it's 20k then you pay K3,300 (16.5% tax) 
Tax on Groceries 💔

Open for corrections!! 🤝",Shane Kondowe,Sun Jul 02 04:59:18 +0000 2023
@ThaboMoela @Dailybreezeza While the same tax payers are barely surviving outside. They even joke about electricity and rent and out people can't keep their lights on and living for rent 🤡yoh this is a circus,Lady Love,Mon Jul 15 12:02:35 +0000 2024
"The tenant pays R8 000 then you deduct levies, Rates &amp; Taxes (R450), refuse collection (R654), CSOS, and water. Electricity is prepaid.",Bonga,Wed Apr 03 18:19:42 +0000 2024
"I am curious. 
Clearly nobody has a TV license because nobody pays it. Yet a TV license is required to buy a TV. 
How are retailers selling TVs?",Rudimentary,Wed Nov 08 10:49:54 +0000 2023
"Things that people claiming poverty probably still pay for :
Cable/satellite TV &amp; internet 
Netflix/other premium entertainment
£40+ mobile phone contract
Sunbeds
Tattoos
Hair/nails done regular
Alcohol/fags
Costa/Starbucks
Gym
Gambling/scratchcards
Takeaways

Have i missed owt?",Berk,Thu Jan 05 12:18:41 +0000 2023
"Huntingdon 

Rent  - £400 (sharing a 2 bedroom)
Council Tax - £76
Energy -£45
Water - £31
TV license - £7
Transportation - £50
Wifi/mobile date - £37
Groceries - £100
Clothing - £150 (not every month) 
Entertainment - £100",Beejay 😎,Sun Jul 16 22:53:06 +0000 2023
"If we are honest, we shouldn’t be paying VAT on government basic services….why are we taxed paying for Water and Electricity!!!🤷🏾‍♂️",Nidakwa Kanjani NingenaLand,Thu Jul 21 12:10:35 +0000 2022
"Netflix, Levies, Rates and Petrol.. does school fees also count as a bill because naso ngiyasizonda nalama levies that they make us pay at school and the insurance fund at school. Also hate paying to renew my license disk.",Sposhkay,Fri Oct 20 08:26:13 +0000 2023
Council tax? Water? Electric? Heating? Internet? TV license? Phones aren't £15/m btw. Belongings? Toiletries? Medications? Avocados?,Nat,Tue Mar 02 15:41:10 +0000 2021
"31% of of what we pay per litre of fuel is taxes… Then there’s 15% VAT on everything but the brown bread &amp; milk that I don’t buy from the Fresh Stop anymore. Then you read the #StateCaptureReport with all the Tom Moyane shenanigans. If I ever bump into him, he’ll eat concrete!😡",MORAL Authority,Wed Jan 05 20:41:42 +0000 2022
"It’s absolutely ridiculous to compare. You HAVE to pay a licence fee to watch live tv, and most of this list is pretty much the same stuff just regurgitated. Also you can cancel Netflix at any time without being liable for a fine.",MY,Mon Jan 17 08:59:59 +0000 2022
"Bafethu! Pay everything, TV licence, edgars, foschini, traffic fines, taxes, mashonisa, Alles. Dia bowa tronkong! Andizi #LockDownMzansi",Obakeng Moroe,Mon Aug 20 18:29:47 +0000 2018
Omg Ireland 2023 the government pays for  free accommodation food gas esb food tv broadband service and they  can have a fulltime job while irish couples struggle to pay bills  and cant get a house why would anyone work here  we are a laughing stock wats going on #irelandisfull https://t.co/7stJCCq82a,Cllr Gavin Pepper,Thu Oct 19 17:39:03 +0000 2023
The Irish goverment wanna let RTE charge a new TV licence fee and then top them up with your taxpaying money on top of it forcing you to pay chancers like kevins  wages of 250k a year shocking  #IrelandBelongsToTheIrish https://t.co/VsFwaUBYIi,Cllr Gavin Pepper,Sat May 04 14:38:09 +0000 2024
"🇮🇪

""You're prosecuting people for not paying television licenses while illegal immigrants stroll into the country""....

Mattie McGrath TD speaking to Leo Varadkar today

#IrelandisFull",Paul,Wed Feb 14 15:35:49 +0000 2024
"If I’m reading this correctly the government are might try introduce a new tax on your income instead of collecting a TV license… but aren’t going to announce it until after the election in June.

For the love of Christ do not vote FF/FG/G/L/PBP/SD",Grog,Sat May 04 06:00:44 +0000 2024
"Has it really come to this?
Irish Mail on Sunday runs competition to pay your electricity bill for 12 months.
Govt refuses to reduce VAT, or the public service levy which funds the useless overpaid energy regulator, or defer the carbon tax increase. https://t.co/os5t6nOP6N",nwl,Sun Nov 14 08:23:43 +0000 2021
"People forget that when you rent a property it isn’t ONLY rent you have to pay for!!

Household bills:
TV licence
Gas
Electric
Water
Council Tax
Broadband
A TV package of some kind (Sky, BT or Virgin)

Then there’s food shopping which adds up quickly!!!

Then you have to think",Photographer,Sun Jan 27 12:49:44 +0000 2019
For the uninformed the TV License is a €200 euro license that you are legally required to pay for after buying a TV (In Ireland and the U.K). Nobody on any side of the political spectrum likes this horseshit.,imonlyhereforpikmin,Tue Oct 24 20:57:06 +0000 2023
"RTÉ faces political revolt if it attempts to land Revenue with job of collecting #TVlicence fee, ministers have warned. 

'Are they for real, are they seriously suggesting that we impose the TV equivalent of water charges in the run-up to a general election?

#RteSecretPayments https://t.co/1YW4YEeUci",Mick Caul,Mon Aug 21 06:01:24 +0000 2023
RTE calls for a household fee whether you have a TV or Watch RTÉ or not to make up €65 million deficit. So RTÉ wants the state to impose a tax on people to make up for the fact they can’t balance the books and compete in a free market. Do you support it?  https://t.co/7RFSLwse1x,Niall Boylan,Sat Apr 15 21:34:01 +0000 2023
Bought my Laptop. Paid the tax. Paid for Netflix. Paid for Internet connection. Paid the Vat on that too. I also pay for my electricity. Pay the VAT on that too. They think I will pay Tubridy wage too???? Never. I have paid for what I watch already. No interest in fair City ta.,Mal-Paull,Mon Aug 05 09:52:53 +0000 2019
"Who do they think they are? 

Stop paying your TV licence to these gangsters - spend your €160 in the Supermarket feeding yourself and your family, where you pay some of the highest prices in the EU

#HowIrelandWorks",Mick Caul,Wed Jul 05 10:05:22 +0000 2023
"Internet Tax  🖥

€15 monthly levy on broadband bills to replace TV licence fee

A cross-departmental group has weighed up the possibility of charging a ‘digital levy’ to replace the contentious €160 annual payment, which is used primarily to fund RTÉ.

#TvLicence 
Conál Thomas https://t.co/TOHjw9Ge3S",Mick Caul,Sun Jan 21 08:00:32 +0000 2024
@rtenews Could put licence  on ESB bill like in Italy...Tax when you buy a TV like in Turkey... https://t.co/KN9aljXieg,John003,Wed Jul 12 14:31:18 +0000 2023
"A lot of comments asking about utility bills,petrol etc in this video

Not UK but in Republic of Ireland, 

Electric: around €200/month
Petrol: around €1.5-2/litre,average of around €60/week
Water: free,we don’t have water bill
Groceries: around €60-80/week
Rent: €1200/month",$kinlord,Mon Jun 19 17:45:27 +0000 2023
"@griptmedia There really isn't a Shortfall,just delayed income. I've absolutely no doubt #RTE will chase any person who's refused 2 renew their TV Licence, through the courts. 10k brought before the courts in 2023, much more, I predict in 2024. It's an outrageous Tax

https://t.co/GbZ8vjKTXK",Joey (Yes It's My Real Name 😏),Wed Jul 03 09:36:27 +0000 2024
"@RichardbrutonTD So another tax on the VAT already paid for Netflix?
A tax on phones
A tax on tablets
A tax on laptops 
If you don't watch @rte you shouldn't have to pay for it. https://t.co/CYYWTVnemo",AshbourneAnnie,Fri Aug 02 08:40:49 +0000 2019
"How people who are renting, survive in this country is beyond me.I have a mortgage, a decent job and these rising costs are KILLING me.€361 bill from Electric Ireland. Very expensive to fill the car.Creche is basically the same cost as mortgage.Maybe if I get rid of Netflix...",Andrew 🇮🇪🇪🇺 / Peace in 🇺🇦 and 🇵🇸,Thu Feb 17 09:43:43 +0000 2022
"Sunday Headlines.

📲💻@fiannafailparty want you to pay €160 'broadcasting charge' even if you don't own a TV.

💦@greenparty_ie want to try introduce water charges again. 🥼

💶⚖ #Moriarty Tribunal to cost €65M. No consequences.

#HowIrelandWorks 

going back to my book✌ https://t.co/F2QNoI34xn",Mick Caul,Sun Dec 27 10:26:45 +0000 2020
So Basically RTE want to charge you for living!! Who are RTE.... have they joined the Irish mafia Government to want to make such claims!😡,Kathleen 100%Redress 💙,Sun Apr 16 08:54:12 +0000 2023
"@NIUKCommunity Northern Ireland

Rent 2 bed (£650)
Council Tax (£0)
Energy (£50)
Water (£0)
TV license (I didn’t sub to that)
Transportation (£100) 
Wifi/mobile WiFi (£24) mobile (£10)
Groceries (£200)
Clothing  (Not often)
Entertainment (It also depend)",ayotolaoluwaseyi,Mon Jul 17 00:05:06 +0000 2023
